gene	ePST	epst_class
ORTHO_012621	0.0193071243758268	Mostly plastic / shared regulation
ORTHO_012622	0.00255843342788401	Mostly plastic / shared regulation
ORTHO_012623	0.00648294457337388	Mostly plastic / shared regulation
ORTHO_012624	0.138505438517584	Regulatory divergence
ORTHO_012625	0.304371255222298	Strong divergence
ORTHO_012626	0.00295942590576556	Mostly plastic / shared regulation
ORTHO_012627	0.115841659744406	Weak differentiation
ORTHO_012628	0.0485110502448527	Mostly plastic / shared regulation
ORTHO_012629	0.0298330590197272	Mostly plastic / shared regulation
ORTHO_012630	0.132872637467761	Regulatory divergence
ORTHO_012631	0.00134232863865734	Mostly plastic / shared regulation
ORTHO_012632	0.318407592534058	Strong divergence
ORTHO_012633	0.00663801040477581	Mostly plastic / shared regulation
ORTHO_012634	0.0316256100830767	Mostly plastic / shared regulation
ORTHO_012635	0.000516109780483427	Mostly plastic / shared regulation
ORTHO_012636	0.00472552508935586	Mostly plastic / shared regulation
ORTHO_012637	0.00267567439088707	Mostly plastic / shared regulation
ORTHO_012638	0.401003588430408	Strong divergence
ORTHO_012639	0.0761707814996229	Weak differentiation
ORTHO_012640	0.0123829158783925	Mostly plastic / shared regulation
ORTHO_012641	0.0333070547429765	Mostly plastic / shared regulation
ORTHO_012642	0.112388866309045	Weak differentiation
ORTHO_012643	0.0885233509484621	Weak differentiation
ORTHO_012644	0.0980475955792735	Weak differentiation
ORTHO_012645	0.0286754903714078	Mostly plastic / shared regulation
ORTHO_012646	0.137159398475701	Regulatory divergence
ORTHO_012647	0.0423836411498002	Mostly plastic / shared regulation
ORTHO_012648	0.0540036263191875	Weak differentiation
ORTHO_012649	0.38993260717941	Strong divergence
ORTHO_012650	0.317980415821298	Strong divergence
ORTHO_012651	3.53870074729132e-05	Mostly plastic / shared regulation
ORTHO_012652	0.239972027031284	Regulatory divergence
ORTHO_012653	0.350330329313055	Strong divergence
ORTHO_012654	0.0173262623788823	Mostly plastic / shared regulation
ORTHO_012655	0.342217284630008	Strong divergence
ORTHO_012656	0.010758424634942	Mostly plastic / shared regulation
ORTHO_012657	7.93582328468024e-05	Mostly plastic / shared regulation
ORTHO_012658	0.598087302287314	Strong divergence
ORTHO_012659	0.219132113807618	Regulatory divergence
ORTHO_012660	0.34962823024777	Strong divergence
ORTHO_012661	0.528304057109093	Strong divergence
ORTHO_012662	0.160675439475354	Regulatory divergence
ORTHO_012663	0.0463359291326546	Mostly plastic / shared regulation
ORTHO_012664	0.0160145677708947	Mostly plastic / shared regulation
ORTHO_012665	0.591741641755475	Strong divergence
ORTHO_012666	0.316377650906648	Strong divergence
ORTHO_012667	0.140327026439491	Regulatory divergence
ORTHO_012668	0.159480527042819	Regulatory divergence
ORTHO_012669	0.220927426552942	Regulatory divergence
ORTHO_012670	0.0218045776526124	Mostly plastic / shared regulation
ORTHO_012671	0.0650832221121536	Weak differentiation
ORTHO_012672	0.00021222811122128	Mostly plastic / shared regulation
ORTHO_012673	0.000174569429478653	Mostly plastic / shared regulation
ORTHO_012674	0.37188443402837	Strong divergence
ORTHO_012675	0.204168318215217	Regulatory divergence
ORTHO_012676	0.409521296530007	Strong divergence
ORTHO_012677	0.199849755033283	Regulatory divergence
ORTHO_012678	0.48849898235024	Strong divergence
ORTHO_012679	0.0121831883974377	Mostly plastic / shared regulation
ORTHO_012680	0.208980812486712	Regulatory divergence
ORTHO_012681	0.261439047083317	Regulatory divergence
ORTHO_012682	0.000277362478819576	Mostly plastic / shared regulation
ORTHO_012683	0.0626033850023626	Weak differentiation
ORTHO_012684	0.311907731390143	Strong divergence
ORTHO_012685	0.371449008494338	Strong divergence
ORTHO_012686	0.243366726148014	Regulatory divergence
ORTHO_012687	0.216911583048344	Regulatory divergence
ORTHO_012688	0.323477844404075	Strong divergence
ORTHO_012689	0.0886698567659585	Weak differentiation
ORTHO_012690	0.0168111884130316	Mostly plastic / shared regulation
ORTHO_012691	3.94375472083554e-05	Mostly plastic / shared regulation
ORTHO_012692	0.226722677859636	Regulatory divergence
ORTHO_012693	0.297228101932737	Regulatory divergence
ORTHO_012694	0.474031117975107	Strong divergence
ORTHO_012695	0.141641146128476	Regulatory divergence
ORTHO_012696	0.139219391738637	Regulatory divergence
ORTHO_012697	0.0261325428238085	Mostly plastic / shared regulation
ORTHO_012698	0.186904870849005	Regulatory divergence
ORTHO_012699	0.0218490001648015	Mostly plastic / shared regulation
ORTHO_012700	0.231179344505871	Regulatory divergence
ORTHO_012701	0.206380345470815	Regulatory divergence
ORTHO_012702	0.239976197338089	Regulatory divergence
ORTHO_012703	0.489714748618096	Strong divergence
ORTHO_012704	0.115955115856503	Weak differentiation
ORTHO_012705	0.023093374982697	Mostly plastic / shared regulation
ORTHO_012706	4.00668064765961e-05	Mostly plastic / shared regulation
ORTHO_012707	0.0271562841246928	Mostly plastic / shared regulation
ORTHO_012708	0.393495391990906	Strong divergence
ORTHO_012709	0.0507020829193573	Weak differentiation
ORTHO_012710	0.000347588911188823	Mostly plastic / shared regulation
ORTHO_012711	0.00758728054007044	Mostly plastic / shared regulation
ORTHO_012712	0.385633026591277	Strong divergence
ORTHO_012713	0.0348547041903999	Mostly plastic / shared regulation
ORTHO_012714	0.370240767801478	Strong divergence
ORTHO_012715	0.00144329524784146	Mostly plastic / shared regulation
ORTHO_012716	0.0274834783589034	Mostly plastic / shared regulation
ORTHO_012717	0.0268447988171294	Mostly plastic / shared regulation
ORTHO_012718	0.327584799384747	Strong divergence
ORTHO_012719	0.17475248859154	Regulatory divergence
ORTHO_012720	0.315241781411759	Strong divergence
ORTHO_012721	0.119759371415087	Weak differentiation
ORTHO_012722	0.422643096449976	Strong divergence
ORTHO_012723	0.0377401127128792	Mostly plastic / shared regulation
ORTHO_012724	0.00257697314010617	Mostly plastic / shared regulation
ORTHO_012725	0.00629638983064969	Mostly plastic / shared regulation
ORTHO_012726	0.41769586327718	Strong divergence
ORTHO_012727	0.0351380396393857	Mostly plastic / shared regulation
ORTHO_012728	0.0798331554509124	Weak differentiation
ORTHO_012729	0.290576715067843	Regulatory divergence
ORTHO_012730	0.448309219100957	Strong divergence
ORTHO_012731	0.328888153083657	Strong divergence
ORTHO_012732	0.0265264278604208	Mostly plastic / shared regulation
ORTHO_012733	0.00412981690437327	Mostly plastic / shared regulation
ORTHO_012734	0.0585132207219765	Weak differentiation
ORTHO_012735	0.212984383208957	Regulatory divergence
ORTHO_012736	0.00599544530446832	Mostly plastic / shared regulation
ORTHO_012737	0.045483026118361	Mostly plastic / shared regulation
ORTHO_012738	0.27785210506159	Regulatory divergence
ORTHO_012739	0.16359088295718	Regulatory divergence
ORTHO_012740	0.0081055186501471	Mostly plastic / shared regulation
ORTHO_012741	0.371280512281547	Strong divergence
ORTHO_012742	0.0337239045356226	Mostly plastic / shared regulation
ORTHO_012743	0.0705403329623873	Weak differentiation
ORTHO_012744	0.270226052363907	Regulatory divergence
ORTHO_012745	0.504086184015666	Strong divergence
ORTHO_012746	0.144491046475438	Regulatory divergence
ORTHO_012747	0.385041986472274	Strong divergence
ORTHO_012748	0.322757566123871	Strong divergence
ORTHO_012749	0.342215806728077	Strong divergence
ORTHO_012750	0.129678697509449	Regulatory divergence
ORTHO_012751	0.289251682560308	Regulatory divergence
ORTHO_012752	0.483782788496075	Strong divergence
ORTHO_012753	0.0186408531094039	Mostly plastic / shared regulation
ORTHO_012754	0.0147296836529563	Mostly plastic / shared regulation
ORTHO_012755	0.391158774952228	Strong divergence
ORTHO_012756	0.504194629828448	Strong divergence
ORTHO_012757	0.15774760320869	Regulatory divergence
ORTHO_012758	0.0208004212676525	Mostly plastic / shared regulation
ORTHO_012761	0.509168440678928	Strong divergence
ORTHO_012762	0.1369017814952	Regulatory divergence
ORTHO_012763	0.0698330254336495	Weak differentiation
ORTHO_012764	0.105644982348622	Weak differentiation
ORTHO_012765	0.226758918155751	Regulatory divergence
ORTHO_012766	0.00450498939263416	Mostly plastic / shared regulation
ORTHO_012767	0.028622913906576	Mostly plastic / shared regulation
ORTHO_012768	0.156232241302567	Regulatory divergence
ORTHO_012769	0.757575331009254	Strong divergence
ORTHO_012770	0.678552035493759	Strong divergence
ORTHO_012771	0.124232307974277	Regulatory divergence
ORTHO_012772	0.13866378425271	Regulatory divergence
ORTHO_012773	0.124560126509919	Regulatory divergence
ORTHO_012775	0.320746087173106	Strong divergence
ORTHO_012776	0.520003558191718	Strong divergence
ORTHO_012777	0.01151192387065	Mostly plastic / shared regulation
ORTHO_012778	0.225470328533739	Regulatory divergence
ORTHO_012779	0.214739289433348	Regulatory divergence
ORTHO_012780	0.315794096867501	Strong divergence
ORTHO_012781	0.33277181133444	Strong divergence
ORTHO_012782	0.235356970398499	Regulatory divergence
ORTHO_012783	0.0435985036976722	Mostly plastic / shared regulation
ORTHO_012784	0.0232870317421878	Mostly plastic / shared regulation
ORTHO_012785	0.50160713699489	Strong divergence
ORTHO_012786	0.267419141663164	Regulatory divergence
ORTHO_012787	0.352571470513771	Strong divergence
ORTHO_012788	0.00816179626227564	Mostly plastic / shared regulation
ORTHO_012789	0.00381725658538014	Mostly plastic / shared regulation
ORTHO_012790	0.123387075838684	Regulatory divergence
ORTHO_012791	0.0511092499631683	Weak differentiation
ORTHO_012792	0.416030359120933	Strong divergence
ORTHO_012793	0.119941586832321	Weak differentiation
ORTHO_012794	0.197972509375437	Regulatory divergence
ORTHO_012795	0.125204310110254	Regulatory divergence
ORTHO_012796	0.0990369652008153	Weak differentiation
ORTHO_012797	0.0753120774948178	Weak differentiation
ORTHO_012798	0.264857438261966	Regulatory divergence
ORTHO_012799	0.0420009366678091	Mostly plastic / shared regulation
ORTHO_012800	4.02429702044531e-05	Mostly plastic / shared regulation
ORTHO_012801	0.153406544388763	Regulatory divergence
ORTHO_012802	0.277322365863187	Regulatory divergence
ORTHO_012803	0.0602706642882294	Weak differentiation
ORTHO_012804	0.0198275469822414	Mostly plastic / shared regulation
ORTHO_012805	0.0166570487879558	Mostly plastic / shared regulation
ORTHO_012806	0.0888423039212065	Weak differentiation
ORTHO_012807	0.657258339007282	Strong divergence
ORTHO_012808	0.103575299829598	Weak differentiation
ORTHO_012809	0.0696600145163199	Weak differentiation
ORTHO_012810	0.12658083097776	Regulatory divergence
ORTHO_012811	0.104571180195679	Weak differentiation
ORTHO_012812	0.164244753317377	Regulatory divergence
ORTHO_012813	0.194455338083226	Regulatory divergence
ORTHO_012814	0.217897246476724	Regulatory divergence
ORTHO_012815	0.19360541232659	Regulatory divergence
ORTHO_012816	0.0136795097024528	Mostly plastic / shared regulation
ORTHO_012817	0.156803995711214	Regulatory divergence
ORTHO_012818	0.000248562122061719	Mostly plastic / shared regulation
ORTHO_012819	0.158005422795737	Regulatory divergence
ORTHO_012820	0.0260072113717773	Mostly plastic / shared regulation
ORTHO_012821	0.33475584859504	Strong divergence
ORTHO_012822	0.212416081723649	Regulatory divergence
ORTHO_012823	0.44355851100609	Strong divergence
ORTHO_012824	0.11943298723958	Weak differentiation
ORTHO_012825	0.000524016694340218	Mostly plastic / shared regulation
ORTHO_012826	0.229467884294294	Regulatory divergence
ORTHO_012827	0.269275847900901	Regulatory divergence
ORTHO_012828	0.0376313480432758	Mostly plastic / shared regulation
ORTHO_012829	0.220458609863424	Regulatory divergence
ORTHO_012830	0.615300381728107	Strong divergence
ORTHO_012831	0.121448320599603	Regulatory divergence
ORTHO_012832	0.368098417228215	Strong divergence
ORTHO_012833	0.399330180230283	Strong divergence
ORTHO_012834	0.00477713453922654	Mostly plastic / shared regulation
ORTHO_012835	0.135206649097253	Regulatory divergence
ORTHO_012836	0.724376679477968	Strong divergence
ORTHO_012837	0.139982215510414	Regulatory divergence
ORTHO_012838	0.46305756655124	Strong divergence
ORTHO_012839	0.0120979487395293	Mostly plastic / shared regulation
ORTHO_012840	0.524334718567815	Strong divergence
ORTHO_012841	0.0128787320643258	Mostly plastic / shared regulation
ORTHO_012842	0.0612498923455041	Weak differentiation
ORTHO_012843	0.0365959038347521	Mostly plastic / shared regulation
ORTHO_012844	0.200752611757872	Regulatory divergence
ORTHO_012845	0.0142957824766679	Mostly plastic / shared regulation
ORTHO_012846	0.0130356489244534	Mostly plastic / shared regulation
ORTHO_012847	0.322564190054225	Strong divergence
ORTHO_012848	0.0434558220096231	Mostly plastic / shared regulation
ORTHO_012849	0.000927742555499194	Mostly plastic / shared regulation
ORTHO_012850	0.646110302090217	Strong divergence
ORTHO_012851	0.153670541579806	Regulatory divergence
ORTHO_012852	0.324711541386341	Strong divergence
ORTHO_012853	0.237115783833284	Regulatory divergence
ORTHO_012854	0.0204025867965046	Mostly plastic / shared regulation
ORTHO_012855	0.49298219427248	Strong divergence
ORTHO_012856	0.0273689164250808	Mostly plastic / shared regulation
ORTHO_012857	9.71795604968067e-06	Mostly plastic / shared regulation
ORTHO_012858	0.587416304527899	Strong divergence
ORTHO_012860	0.101248984516282	Weak differentiation
ORTHO_012861	0.0293701009035158	Mostly plastic / shared regulation
ORTHO_012863	0.266781634002504	Regulatory divergence
ORTHO_012864	0.228621489191941	Regulatory divergence
ORTHO_012865	0.641271768599471	Strong divergence
ORTHO_012866	0.0970253830101053	Weak differentiation
ORTHO_012867	0.0123427363799987	Mostly plastic / shared regulation
ORTHO_012868	0.568401756775758	Strong divergence
ORTHO_012869	0.393302494607931	Strong divergence
ORTHO_012870	0.00134868415882948	Mostly plastic / shared regulation
ORTHO_012871	0.330508997884954	Strong divergence
ORTHO_012872	0.276762205807004	Regulatory divergence
ORTHO_012873	0.33817643594937	Strong divergence
ORTHO_012874	0.0599863070662724	Weak differentiation
ORTHO_012875	0.33860460253434	Strong divergence
ORTHO_012876	0.164483617873195	Regulatory divergence
ORTHO_012877	0.381360053042305	Strong divergence
ORTHO_012879	0.00164170779462263	Mostly plastic / shared regulation
ORTHO_012880	0.0207115291523623	Mostly plastic / shared regulation
ORTHO_012881	0.58615859254171	Strong divergence
ORTHO_012882	0.0128403010747557	Mostly plastic / shared regulation
ORTHO_012883	0.26450758402059	Regulatory divergence
ORTHO_012884	0.0808534029316733	Weak differentiation
ORTHO_012885	0.0143771401214557	Mostly plastic / shared regulation
ORTHO_012886	0.227654426553103	Regulatory divergence
ORTHO_012887	0.0163658652435929	Mostly plastic / shared regulation
ORTHO_012888	0.351352559588576	Strong divergence
ORTHO_012889	0.127449829537615	Regulatory divergence
ORTHO_012890	0.125985700088878	Regulatory divergence
ORTHO_012891	0.0118962629975942	Mostly plastic / shared regulation
ORTHO_012892	0.062770124777556	Weak differentiation
ORTHO_012893	0.0882526445531339	Weak differentiation
ORTHO_012894	0.44918211111739	Strong divergence
ORTHO_012895	0.236766215375416	Regulatory divergence
ORTHO_012896	0.0160807986175894	Mostly plastic / shared regulation
ORTHO_012897	0.452578860266464	Strong divergence
ORTHO_012898	0.000478189551408423	Mostly plastic / shared regulation
ORTHO_012899	3.94369553055854e-05	Mostly plastic / shared regulation
ORTHO_012900	0.302065225532782	Strong divergence
ORTHO_012901	0.0394946163890672	Mostly plastic / shared regulation
ORTHO_012902	0.0407867071110603	Mostly plastic / shared regulation
ORTHO_012903	0.279579367291372	Regulatory divergence
ORTHO_012904	0.260406036612906	Regulatory divergence
ORTHO_012905	0.140846847335082	Regulatory divergence
ORTHO_012906	0.0533987423927173	Weak differentiation
ORTHO_012907	0.323600160993127	Strong divergence
ORTHO_012908	0.323362786434842	Strong divergence
ORTHO_012909	0.0722674695023221	Weak differentiation
ORTHO_012910	0.0112074895472048	Mostly plastic / shared regulation
ORTHO_012911	0.0701038382350024	Weak differentiation
ORTHO_012912	0.00167352827428541	Mostly plastic / shared regulation
